date,values,realtime_start,realtime_end,state,id,title,frequency_short,units_short,seasonal_adjustment_short
2002-01-01,388451.6,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
2003-01-01,397069.9,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
2004-01-01,407886.0,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
2005-01-01,417075.6,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
2006-01-01,426926.1,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
2007-01-01,440373.8,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
2008-01-01,447526.8,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
2009-01-01,441307.6,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
2010-01-01,462330.8,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
2011-01-01,472664.3,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
2012-01-01,483286.3,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
2013-01-01,486991.8,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
2014-01-01,496250.9,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
2015-01-01,514398.7,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
2016-01-01,521662.8,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
2017-01-01,530129.4,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
2018-01-01,549262.1,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
2019-01-01,566326.8,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
2020-01-01,559765.0,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
2021-01-01,595911.8,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
2022-01-01,608052.9,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
2023-01-01,615504.5,2024-12-20,2024-12-20,Massachusetts,MARGSP,Real Gross Domestic Product: All Industry Total in Massachusetts,A,Mil. of Chn. 2017 $,NSA
1997-01-01,237589.2,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
1998-01-01,248662.9,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
1999-01-01,258913.4,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2000-01-01,269301.2,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2001-01-01,281053.6,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2002-01-01,290400.3,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2003-01-01,297690.6,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2004-01-01,311504.8,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2005-01-01,325644.5,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2006-01-01,329874.0,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2007-01-01,331763.5,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2008-01-01,338165.4,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2009-01-01,336285.8,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2010-01-01,352622.9,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2011-01-01,360155.9,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2012-01-01,361561.8,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2013-01-01,364633.2,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2014-01-01,370343.9,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2015-01-01,378745.9,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2016-01-01,391950.9,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2017-01-01,399714.5,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2018-01-01,402480.9,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2019-01-01,402506.2,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2020-01-01,388782.8,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2021-01-01,406953.1,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2022-01-01,416406.2,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
2023-01-01,422866.3,2024-12-20,2024-12-20,Maryland,MDRGSP,Real Gross Domestic Product: All Industry Total in Maryland,A,Mil. of Chn. 2017 $,NSA
1997-01-01,46325.0,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
1998-01-01,48138.5,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
1999-01-01,50620.3,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2000-01-01,52958.5,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2001-01-01,54066.2,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2002-01-01,55406.5,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2003-01-01,56882.4,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2004-01-01,58934.8,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2005-01-01,59589.7,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2006-01-01,59986.0,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2007-01-01,60032.6,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2008-01-01,59845.1,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2009-01-01,58771.8,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2010-01-01,59958.5,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2011-01-01,59429.7,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2012-01-01,59181.7,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2013-01-01,59013.9,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2014-01-01,59589.8,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2015-01-01,60563.0,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2016-01-01,62037.1,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2017-01-01,63000.6,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2018-01-01,64806.3,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2019-01-01,66758.4,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2020-01-01,67410.9,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2021-01-01,71142.4,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2022-01-01,73036.2,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
2023-01-01,75195.4,2024-12-20,2024-12-20,Maine,MERGSP,Real Gross Domestic Product: All Industry Total in Maine,A,Mil. of Chn. 2017 $,NSA
1997-01-01,423459.8,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
1998-01-01,431274.3,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
1999-01-01,457637.6,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2000-01-01,467654.4,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2001-01-01,453301.5,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2002-01-01,465788.4,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2003-01-01,477085.4,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2004-01-01,485082.7,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2005-01-01,493796.3,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2006-01-01,483763.6,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2007-01-01,482935.1,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2008-01-01,455256.7,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2009-01-01,416297.1,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2010-01-01,441271.5,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2011-01-01,453989.1,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2012-01-01,463302.6,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2013-01-01,472779.9,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2014-01-01,479534.9,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2015-01-01,490618.7,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2016-01-01,500159.5,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2017-01-01,505101.5,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2018-01-01,516843.0,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2019-01-01,521085.1,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2020-01-01,501893.8,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2021-01-01,530380.9,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2022-01-01,543720.9,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
2023-01-01,554256.2,2024-12-20,2024-12-20,Michigan,MIRGSP,Real Gross Domestic Product: All Industry Total in Michigan,A,Mil. of Chn. 2017 $,NSA
1997-01-01,225480.3,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
1998-01-01,237724.0,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
1999-01-01,247004.7,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2000-01-01,263345.6,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2001-01-01,263518.7,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2002-01-01,268982.8,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2003-01-01,280796.9,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2004-01-01,293753.9,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2005-01-01,301761.2,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2006-01-01,302272.7,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2007-01-01,304208.0,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2008-01-01,309290.4,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2009-01-01,296875.2,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2010-01-01,308091.9,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2011-01-01,315213.3,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2012-01-01,321053.9,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2013-01-01,329774.5,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2014-01-01,338623.9,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2015-01-01,345456.2,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2016-01-01,350603.6,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2017-01-01,354721.9,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2018-01-01,364799.7,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2019-01-01,369617.4,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2020-01-01,357475.6,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2021-01-01,377947.0,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2022-01-01,384727.7,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
2023-01-01,390907.9,2024-12-20,2024-12-20,Minnesota,MNRGSP,Real Gross Domestic Product: All Industry Total in Minnesota,A,Mil. of Chn. 2017 $,NSA
1997-01-01,243724.1,2024-12-20,2024-12-20,Missouri,MORGSP,Real Gross Domestic Product: All Industry Total in Missouri,A,Mil. of Chn. 2017 $,NSA
1998-01-01,249234.0,2024-12-20,2024-12-20,Missouri,MORGSP,Real Gross Domestic Product: All Industry Total in Missouri,A,Mil. of Chn. 2017 $,NSA
1999-01-01,256290.4,2024-12-20,2024-12-20,Missouri,MORGSP,Real Gross Domestic Product: All Industry Total in Missouri,A,Mil. of Chn. 2017 $,NSA
2000-01-01,262665.4,2024-12-20,2024-12-20,Missouri,MORGSP,Real Gross Domestic Product: All Industry Total in Missouri,A,Mil. of Chn. 2017 $,NSA
2001-01-01,260381.1,2024-12-20,2024-12-20,Missouri,MORGSP,Real Gross Domestic Product: All Industry Total in Missouri,A,Mil. of Chn. 2017 $,NSA
2002-01-01,264997.7,2024-12-20,2024-12-20,Missouri,MORGSP,Real Gross Domestic Product: All Industry Total in Missouri,A,Mil. of Chn. 2017 $,NSA
2003-01-01,271970.5,2024-12-20,2024-12-20,Missouri,MORGSP,Real Gross Domestic Product: All Industry Total in Missouri,A,Mil. of Chn. 2017 $,NSA
2004-01-01,279128.2,2024-12-20,2024-12-20,Missouri,MORGSP,Real Gross Domestic Product: All Industry Total in Missouri,A,Mil. of Chn. 2017 $,NSA
2005-01-01,285341.7,2024-12-20,2024-12-20,Missouri,MORGSP,Real Gross Domestic Product: All Industry Total in Missouri,A,Mil. of Chn. 2017 $,NSA
2006-01-01,286558.3,2024-12-20,2024-12-20,Missouri,MORGSP,Real Gross Domestic Product: All Industry Total in Missouri,A,Mil. of Chn. 2017 $,NSA
2007-01-01,288320.8,2024-12-20,2024-12-20,Missouri,MORGSP,Real Gross Domestic Product: All Industry Total in Missouri,A,Mil. of Chn. 2017 $,NSA
2008-01-01,297881.8,2024-12-20,2024-12-20,Missouri,MORGSP,Real Gross Domestic Product: All Industry Total in Missouri,A,Mil. of Chn. 2017 $,NSA
2009-01-01,289566.8,2024-12-20,2024-12-20,Missouri,MORGSP,Real Gross Domestic Product: All Industry Total in Missouri,A,Mil. of Chn. 2017 $,NSA
2010-01-01,295986.4,2024-12-20,2024-12-20,Missouri,MORGSP,Real Gross Domestic Product: All Industry Total in Missouri,A,Mil. of Chn. 2017 $,NSA
2011-01-01,292984.2,2024-12-20,2024-12-20,Missouri,MORGSP,Real Gross Domestic Product: All Industry Total in Missouri,A,Mil. of Chn. 2017 $,NSA
